transition,horizon,seed,adaptive_mse,frozen_mse,adaptive_rmse_vs_frozen,adaptive_mse_advantage_vs_frozen
low_to_high_roughness,6,11,0.4438096288386934,0.6617265168512341,0.818953213023733,0.21791688801254067
low_to_high_roughness,6,12,0.3538529192324524,0.5149881349750149,0.8289203081567357,0.16113521574256257
low_to_high_roughness,6,13,0.6112335694431397,0.9362844448800047,0.8079782960700458,0.32505087543686506
low_to_high_roughness,6,14,0.5853784712667918,2.8495137457871715,0.4532449718934963,2.2641352745203798
low_to_high_roughness,6,15,0.4146382813153139,0.436125988879525,0.9750541032323149,0.02148770756421109
low_to_high_roughness,6,16,0.40031343140811476,0.8724526113382759,0.6773749898507136,0.47213917993016113
low_to_high_roughness,6,17,0.46572020507072026,0.6807780460675903,0.8271033293262644,0.21505784099687003
low_to_high_roughness,6,18,0.6826737031965148,1.2199450130696023,0.7480600448983973,0.5372713098730876
low_to_high_roughness,6,19,0.440016189872218,0.4421657747630511,0.9975662930847248,0.002149584890833056
low_to_high_roughness,6,20,0.4269184861267054,0.4169073956242619,1.0119351480481105,-0.010011090502443531
low_to_high_roughness,6,21,0.4988310711481098,6.87656422318111,0.26933388572223915,6.3777331520330005
low_to_high_roughness,6,22,0.43696806481576944,0.35884781295306517,1.103493291575122,-0.07812025186270427
low_to_high_roughness,6,23,0.46288157517398165,0.4529846646114928,1.010865087097361,-0.00989691056248887
low_to_high_roughness,6,24,0.5623878134815431,2.770116557319612,0.4505769065994059,2.207728743838069
low_to_high_roughness,6,25,0.41779354808065433,0.38285169680742576,1.0446374144651978,-0.034941851273228575
low_to_high_roughness,6,26,0.37423286011986845,0.45113175580436393,0.9107921104944059,0.07689889568449548
low_to_high_roughness,6,27,0.397795894563943,0.6408614423576042,0.7878582315691892,0.24306554779366124
low_to_high_roughness,6,28,0.43556218146673714,0.3866700428327309,1.0613407002845432,-0.048892138634006266
low_to_high_roughness,6,29,0.3571610808655216,0.4666763139174505,0.8748310419013963,0.1095152330519289
low_to_high_roughness,12,0,0.5412629042448357,0.6789356511151691,0.8928732761370164,0.13767274687033337
low_to_high_roughness,12,1,1.2193227636210953,0.6701601136535121,1.3488698668450845,-0.5491626499675831
low_to_high_roughness,12,2,0.9656205422261521,3.254922856990741,0.5446693011055063,2.289302314764589
low_to_high_roughness,12,3,0.9782422531604369,2.311035012789735,0.6506088193372354,1.332792759629298
