direction,matched_control,horizon,seed,mean_excess_adaptive_mse_advantage,transition_adaptive_mse_advantage,control_adaptive_mse_advantage
high_to_low_roughness,stable_high_roughness,1,26,-0.01277613237791653,-0.06221856563033588,-0.04944243325241936
high_to_low_roughness,stable_high_roughness,1,27,-0.09794758326239983,-0.02002934963696621,0.0779182336254336
high_to_low_roughness,stable_high_roughness,1,28,0.06659113923958829,0.03594162463546546,-0.030649514604122824
high_to_low_roughness,stable_high_roughness,1,29,-0.008072874143521156,-0.042091873641485054,-0.03401899949796391
high_to_low_roughness,stable_high_roughness,3,0,-0.0014634628983173422,-0.004742149843484834,-0.00327868694516749
high_to_low_roughness,stable_high_roughness,3,1,0.04477563223325094,0.012756458363562918,-0.03201917386968803
high_to_low_roughness,stable_high_roughness,3,2,-0.9287448725040482,0.1275229192919063,1.0562677917959546
high_to_low_roughness,stable_high_roughness,3,3,-0.6332051560539121,0.2737057251255367,0.906910881179449
high_to_low_roughness,stable_high_roughness,3,4,0.06130631966382567,0.05183869878377967,-0.009467620880046013
high_to_low_roughness,stable_high_roughness,3,5,0.04764265237754422,0.020413458816286926,-0.027229193561257293
high_to_low_roughness,stable_high_roughness,3,6,-0.027211102113762466,-0.04252801146170947,-0.015316909347946994
high_to_low_roughness,stable_high_roughness,3,7,0.09804285480684487,-0.00912078459243185,-0.10716363939927671
high_to_low_roughness,stable_high_roughness,3,8,0.02842183026488167,0.018945115606290794,-0.009476714658590873
high_to_low_roughness,stable_high_roughness,3,9,-0.013036803523153442,-0.0018507304411500864,0.011186073082003357
high_to_low_roughness,stable_high_roughness,3,10,0.045796308992087774,0.09979322221732248,0.0539969132252347
high_to_low_roughness,stable_high_roughness,3,11,-0.09244868680144945,-0.009775229499859178,0.0826734573015903
high_to_low_roughness,stable_high_roughness,3,12,-0.010835716842961307,0.011241844909973018,0.02207756175293432
high_to_low_roughness,stable_high_roughness,3,13,-0.03763727243558023,0.005643338261953188,0.04328061069753343
high_to_low_roughness,stable_high_roughness,3,14,-20.740805444378456,0.7565274289140592,21.497332873292514
high_to_low_roughness,stable_high_roughness,3,15,0.0028713417605591087,-0.005068242751598775,-0.007939584512157883
high_to_low_roughness,stable_high_roughness,3,16,0.026397937243620478,0.0009696133480515707,-0.025428323895568917
high_to_low_roughness,stable_high_roughness,3,17,0.03158860559647251,0.0024583497609574163,-0.029130255835515095
high_to_low_roughness,stable_high_roughness,3,18,0.03200891065182225,0.015665081070785784,-0.016343829581036473
