seed,transition,pre_phi,post_phi,horizon,regime_point,outer_origin,relative_origin,post_observations_seen,selected_window_pre_count,selected_window_post_count,selected_window_post_fraction,forecast_block_relation,selected_order,selected_window,selected_lambda,selected_smoothness,inner_objective,search_source,n_stationary_points,outer_block_mse,benchmark_block_mse,relative_rmsfe_block
24,high_to_low,0.8,0.0,6,180,246,66,66,0,48,1.0,post,3,48,837658.5273478008,0.995178338305669,0.41586133032228423,stationary_minimum,1,0.340303788491525,2.482088587408295,0.3702753090888945
24,high_to_low,0.8,0.0,6,180,249,69,69,0,48,1.0,post,3,48,812957.0448622047,0.9950574538775496,0.4164557952460971,stationary_minimum,1,0.6754365880057897,1.898591860471018,0.5964533523645478
24,high_to_low,0.8,0.0,6,180,252,72,72,0,48,1.0,post,3,48,635230.6592185238,0.9939680154406304,0.4253164915386792,stationary_minimum,1,0.47460776309646535,2.766166726775833,0.4142173084172847
24,high_to_low,0.8,0.0,6,180,255,75,75,0,48,1.0,post,2,48,1101.887492945426,0.9575468504898931,0.4232361532102557,stationary_minimum,1,0.034396156574428176,3.355140510674038,0.10125106551687306
24,high_to_low,0.8,0.0,6,180,258,78,78,0,48,1.0,post,2,48,1058.0120086141048,0.9568877421821677,0.39156881973897684,stationary_minimum,1,0.23937712304638833,2.3918713092032924,0.31635333476960487
24,high_to_low,0.8,0.0,6,180,261,81,81,0,48,1.0,post,2,48,1072.3005177108869,0.9571061036537567,0.38162408218293875,stationary_minimum,1,0.47213062460247524,1.489055843056054,0.5630871198171316
24,high_to_low,0.8,0.0,6,180,264,84,84,0,72,1.0,post,2,72,666.6287479464437,0.9424436630365007,0.358836661030617,stationary_minimum,1,0.3517704824548733,3.8770003400190642,0.30121859443130306
24,high_to_low,0.8,0.0,6,180,267,87,87,0,72,1.0,post,2,72,694.0550760798252,0.9431701979316759,0.36941723947093014,stationary_minimum,1,0.23500927041090913,4.001383105772139,0.24234687837355118
24,high_to_low,0.8,0.0,6,180,270,90,90,0,72,1.0,post,2,72,650.5206964161115,0.941999212652775,0.3810576552321952,stationary_minimum,1,0.35745066818707283,2.3031404159005286,0.3939561171616305
24,high_to_low,0.8,0.0,6,180,273,93,93,0,72,1.0,post,2,72,613.5018163399542,0.9409231998324922,0.3859606340645584,stationary_minimum,1,0.21555197706487705,1.072847029317141,0.4482363817910086
24,high_to_low,0.8,0.0,6,180,276,96,96,0,72,1.0,post,2,72,659.2508002211435,0.9422417861969478,0.38762233643889893,stationary_minimum,1,0.11069224164824741,2.915624476412303,0.19484658457435972
24,high_to_low,0.8,0.0,6,180,279,99,99,0,72,1.0,post,2,72,676.2052755811364,0.942701550026362,0.3828529685626356,stationary_minimum,1,0.20145111358103138,3.747117196729435,0.23186553446484426
24,high_to_low,0.8,0.0,6,180,282,102,102,0,72,1.0,post,2,72,685.6705608656308,0.9429519712615595,0.3748957953590727,stationary_minimum,1,0.23884379375822393,1.7785429250859153,0.3664585043440051
24,high_to_low,0.8,0.0,6,180,285,105,105,0,72,1.0,post,2,72,744.0801693476916,0.944406818116754,0.3758523008582295,stationary_minimum,1,0.1456481948989853,1.3046627604675454,0.3341207288566854
24,high_to_low,0.8,0.0,6,180,288,108,108,0,72,1.0,post,2,72,738.234833609046,0.9442677892754229,0.3699168961515593,stationary_minimum,1,0.1642380612183066,3.1194409401712746,0.2294555258482125
24,high_to_low,0.8,0.0,6,180,291,111,111,0,72,1.0,post,2,72,723.0094341506857,0.9438990717474397,0.3575994829826113,stationary_minimum,1,0.5317468793634973,3.387228537415348,0.39621437230911766
24,high_to_low,0.8,0.0,6,180,294,114,114,0,24,1.0,post,2,24,807.9189762048862,0.9727662139365593,0.35426240776725304,stationary_minimum,2,0.5694884915471153,5.748656279552979,0.31474533714468095
24,high_to_low,0.8,0.0,12,180,120,-60,0,48,0,0.0,pre,3,48,5113147804.576767,0.9999979028145052,0.49232232599634984,stationary_minimum,1,3.8490454021634837,1.4780726351535678,1.6137216613239849
24,high_to_low,0.8,0.0,12,180,123,-57,0,48,0,0.0,pre,3,48,5586596884.025049,0.9999978782055826,0.48060343500892283,stationary_minimum,1,3.7988107099596458,1.9901249385624373,1.3816042353150648
24,high_to_low,0.8,0.0,12,180,126,-54,0,48,0,0.0,pre,3,48,16099017473.051834,0.9999961036877695,0.5363811474947026,stationary_minimum,1,2.0293159370188687,1.9783602345840998,1.012796393108245
24,high_to_low,0.8,0.0,12,180,129,-51,0,48,0,0.0,pre,3,48,26489122129.84347,0.9999939036535136,0.6547557488455472,upper_boundary,0,2.076157274235142,1.133655421846514,1.35328600303299
24,high_to_low,0.8,0.0,12,180,132,-48,0,48,0,0.0,pre,3,48,26489122129.84347,0.9999939036535136,0.8425335744355995,upper_boundary,0,1.3953524607732561,2.140021327638572,0.8074821124633601
24,high_to_low,0.8,0.0,12,180,135,-45,0,48,0,0.0,pre,3,48,26489122129.84347,0.9999939036535136,1.006655147969738,upper_boundary,0,0.1273571159348128,2.158269573786328,0.24291747806630531
24,high_to_low,0.8,0.0,12,180,138,-42,0,48,0,0.0,pre,2,48,1201.3582572117543,0.9589261143136163,0.9687653219731516,stationary_minimum,2,0.2269499946519817,2.825916957420791,0.2833905673548391
24,high_to_low,0.8,0.0,12,180,141,-39,0,72,0,0.0,pre,2,72,970.6610103296235,0.9489324514678233,0.9304389788458206,stationary_minimum,1,0.20445996982610307,1.5773327850371868,0.3600331424043702
24,high_to_low,0.8,0.0,12,180,144,-36,0,72,0,0.0,pre,2,72,905.7289234078049,0.947783176385282,0.8919068604063197,stationary_minimum,1,0.3188788652015222,3.031806342409111,0.3243113435005261
24,high_to_low,0.8,0.0,12,180,147,-33,0,72,0,0.0,pre,2,72,906.7079652664655,0.9478012659717221,0.8540160054542308,stationary_minimum,1,0.28796453734060096,2.9600815543242667,0.3119016452740181
24,high_to_low,0.8,0.0,12,180,150,-30,0,72,0,0.0,pre,2,72,1005.8623767800514,0.9495158934292951,0.8280691386708832,stationary_minimum,1,0.13024857902723896,2.0597445141857516,0.25146631609772374
24,high_to_low,0.8,0.0,12,180,153,-27,0,72,0,0.0,pre,2,72,989.5865154529149,0.949249370041334,0.8021136719866481,stationary_minimum,1,0.12980084795132887,2.157437674873218,0.24528423477597017
24,high_to_low,0.8,0.0,12,180,156,-24,0,72,0,0.0,pre,2,72,940.2628427639448,0.9484068282192533,0.7829539228294338,stationary_minimum,1,0.32342631374325553,4.832458082703342,0.25870428829106956
24,high_to_low,0.8,0.0,12,180,159,-21,0,24,0,0.0,pre,2,24,653.1175400694653,0.9688890408643848,0.7629783850102978,stationary_minimum,1,0.7442798830620537,5.6716183267836255,0.3622552112542792
24,high_to_low,0.8,0.0,12,180,162,-18,0,24,0,0.0,pre,2,24,630.6893961098424,0.9682247859098339,0.7383807302868468,stationary_minimum,2,0.6953616031266462,3.890021280124787,0.4227945343800202
24,high_to_low,0.8,0.0,12,180,165,-15,0,24,0,0.0,pre,2,24,636.7744576633438,0.9684080673090608,0.7165538791271412,stationary_minimum,2,0.28232880019015577,1.4822016844831942,0.4364393899133581
24,high_to_low,0.8,0.0,12,180,168,-12,0,24,0,0.0,pre,2,24,624.3071298507201,0.9680300224359456,0.7021754071313697,stationary_minimum,2,1.4532566756784917,1.152860035167785,1.1227495021696563
24,high_to_low,0.8,0.0,12,180,171,-9,0,24,0,0.0,crossing,2,24,687.8136460619169,0.9698590020257846,0.7035515869291634,stationary_minimum,2,0.12351051934635547,4.479474924742875,0.1660498237721759
24,high_to_low,0.8,0.0,12,180,174,-6,0,72,0,0.0,crossing,2,72,795.2828817223104,0.945568833090792,0.7045867681088773,stationary_minimum,1,0.1391770318983856,2.7060864886884377,0.2267842807841124
24,high_to_low,0.8,0.0,12,180,177,-3,0,72,0,0.0,crossing,2,72,805.1551252506426,0.9457820844066823,0.6518413658493684,stationary_minimum,1,0.31184946416467135,3.736806624933054,0.28888313532897913
24,high_to_low,0.8,0.0,12,180,180,0,0,48,0,0.0,post,2,48,1437.0297864057493,0.9616888593203384,0.6597605989507035,stationary_minimum,2,0.48189734526861355,5.0547986181282045,0.3087630610681958
24,high_to_low,0.8,0.0,12,180,183,3,3,45,3,0.0625,post,2,48,1646.9689727085251,0.9637082118579935,0.6303859581467618,stationary_minimum,2,0.3707051455095385,3.2010599637583135,0.34030427298984556
24,high_to_low,0.8,0.0,12,180,186,6,6,42,6,0.125,post,2,48,1939.2431147007987,0.9660360554887495,0.6116588189119271,stationary_minimum,2,0.4925100110368674,4.799980272473283,0.3203227653518564
24,high_to_low,0.8,0.0,12,180,189,9,9,39,9,0.1875,post,2,48,1465.9467589149585,0.9619883416255312,0.6070484195452085,stationary_minimum,2,0.2926718453452965,4.49078442645368,0.2552873933905859
24,high_to_low,0.8,0.0,12,180,192,12,12,36,12,0.25,post,2,48,1410.8691041316858,0.961411319508171,0.6147474672680052,stationary_minimum,2,0.3706800729923622,2.8229611461661466,0.3623657726491375
24,high_to_low,0.8,0.0,12,180,195,15,15,33,15,0.3125,post,2,48,1376.2205020391114,0.9610336051185073,0.6165189966183188,stationary_minimum,2,0.39266875635878823,2.144452728364074,0.42791246232557856
24,high_to_low,0.8,0.0,12,180,198,18,18,6,18,0.75,post,2,24,619.9320775961479,0.967894985638727,0.5964727982714261,stationary_minimum,2,0.33953608302610094,5.960259443112026,0.238676898017667
24,high_to_low,0.8,0.0,12,180,201,21,21,3,21,0.875,post,2,24,514.330980223523,0.9641993924110768,0.5098470235926816,stationary_minimum,2,0.3396389011049156,5.395342476450179,0.25089915859005874
24,high_to_low,0.8,0.0,12,180,204,24,24,0,24,1.0,post,2,24,652.1240650607215,0.9688602610197488,0.4498414137776179,stationary_minimum,2,0.3391886407566951,2.3767308964281813,0.37777276412001654
24,high_to_low,0.8,0.0,12,180,207,27,27,21,27,0.5625,post,2,48,3909.364968241897,0.9749998715264464,0.4241120978155035,stationary_minimum,2,0.3161475219205203,2.834636570173368,0.33396134243535053
24,high_to_low,0.8,0.0,12,180,210,30,30,18,30,0.625,post,2,48,8684.130459351096,0.9834606638602205,0.38777371748436057,stationary_minimum,1,0.6720008061819378,10.035629775100501,0.2587691989122572
24,high_to_low,0.8,0.0,12,180,213,33,33,39,33,0.4583333333333333,post,2,72,28142.99083221241,0.9861769517470489,0.3405578261634598,stationary_minimum,1,0.7649707070227861,8.883119488208836,0.2934537411535245
24,high_to_low,0.8,0.0,12,180,216,36,36,36,36,0.5,post,2,72,40571.8655313382,0.9886322326519607,0.31501020925116957,stationary_minimum,1,1.2744688227709646,4.796234407812308,0.5154830716708265
24,high_to_low,0.8,0.0,12,180,219,39,39,33,39,0.5416666666666666,post,2,72,53623.475462658396,0.9903424447027146,0.3073121580365362,stationary_minimum,3,1.7858202484131331,5.2431538479017465,0.5836097930722611
24,high_to_low,0.8,0.0,12,180,222,42,42,30,42,0.5833333333333334,post,2,72,63089.53553731798,0.9912710381416096,0.3208543262349199,stationary_minimum,3,2.733961223043467,10.854594006479337,0.5018678589774369
24,high_to_low,0.8,0.0,12,180,225,45,45,27,45,0.625,post,2,72,68532.49684932803,0.9917235441013207,0.3425357879204844,stationary_minimum,3,3.881369066772231,16.587688093743488,0.48372612120266884
24,high_to_low,0.8,0.0,12,180,228,48,48,24,48,0.6666666666666666,post,2,72,64393.13252924888,0.9913841598239562,0.38186513588044463,stationary_minimum,3,3.7720842797312453,7.703274455705628,0.6997662752390175
24,high_to_low,0.8,0.0,12,180,231,51,51,0,48,1.0,post,2,48,3748.0733475501497,0.974504299061702,0.4125719308307227,stationary_minimum,1,1.3461454514490656,15.194470481725345,0.2976481647817529
24,high_to_low,0.8,0.0,12,180,234,54,54,0,48,1.0,post,2,48,2314.063426558015,0.9684468235015086,0.45251956735923576,stationary_minimum,1,0.4899804295512875,6.817018884364195,0.26809710139225007
24,high_to_low,0.8,0.0,12,180,237,57,57,15,57,0.7916666666666666,post,2,72,2014.6492441422251,0.9598951550076896,0.5348701571268468,stationary_minimum,1,0.47999634251969453,9.685038720029175,0.2226221042348123
24,high_to_low,0.8,0.0,12,180,240,60,60,0,24,1.0,post,2,24,1095.52218335214,0.9777983015767532,0.5601403157516351,stationary_minimum,2,0.20202405858025616,11.253367740131885,0.13398626789730095
24,high_to_low,0.8,0.0,12,180,243,63,63,0,48,1.0,post,2,48,926.3323458139956,0.9546830449555368,0.5789972099528415,stationary_minimum,1,0.07267036501631657,10.562423168265587,0.08294627540501416
24,high_to_low,0.8,0.0,12,180,246,66,66,0,48,1.0,post,2,48,898.4028762002777,0.9541644816525785,0.57721874182118,stationary_minimum,1,0.15585520499881295,8.377424027124574,0.1363971846922632
24,high_to_low,0.8,0.0,12,180,249,69,69,0,48,1.0,post,3,48,429438.6796865041,0.991888562402539,0.5689267344672259,stationary_minimum,1,1.250694555507996,7.7795190568230375,0.400958343550624
24,high_to_low,0.8,0.0,12,180,252,72,72,0,48,1.0,post,3,48,519618.67556466797,0.9929550027595209,0.5727416083456484,stationary_minimum,1,0.9490948607041015,9.439236257199825,0.3170928013050149
24,high_to_low,0.8,0.0,12,180,255,75,75,0,48,1.0,post,2,48,892.6578849308547,0.9540553004398438,0.5786312915738454,stationary_minimum,1,0.26714419803889417,9.101642925229372,0.17132193722934913
24,high_to_low,0.8,0.0,12,180,258,78,78,0,48,1.0,post,2,48,952.8486767062547,0.9551575046992091,0.5730705445480785,stationary_minimum,1,0.34842659658655256,6.86425251641932,0.22529887523372027
24,high_to_low,0.8,0.0,12,180,261,81,81,0,48,1.0,post,2,48,952.6096560450594,0.9551533022585129,0.5591274132550594,stationary_minimum,1,0.5742861371401015,5.803342092781668,0.3145756339328181
24,high_to_low,0.8,0.0,12,180,264,84,84,0,48,1.0,post,2,48,912.0028531036468,0.9544194835254919,0.5454779771154393,stationary_minimum,1,0.3092171118133866,11.487540513286966,0.16406586466150153
24,high_to_low,0.8,0.0,12,180,267,87,87,0,48,1.0,post,2,48,833.7821233336915,0.9528828756804827,0.5457165159279224,stationary_minimum,1,0.254139167932031,9.414099966211266,0.1643033426602144
24,high_to_low,0.8,0.0,12,180,270,90,90,0,72,1.0,post,2,72,514.4641326790945,0.9375906871798273,0.5076199721189175,stationary_minimum,1,0.23680802401655662,6.396949751730379,0.19240295477651467
24,high_to_low,0.8,0.0,12,180,273,93,93,0,72,1.0,post,2,72,540.369231052116,0.9385358112274818,0.5226056017467957,stationary_minimum,1,0.13745745296683026,6.184940457707619,0.14907897039015114
24,high_to_low,0.8,0.0,12,180,276,96,96,0,72,1.0,post,2,72,495.5883338480745,0.936863501331908,0.525971834933044,stationary_minimum,1,0.1293271290255705,9.524922846635912,0.11652365134326036
24,high_to_low,0.8,0.0,12,180,279,99,99,0,72,1.0,post,2,72,454.4576769998031,0.9351508452002245,0.5208455922934373,stationary_minimum,1,0.34532632325531837,9.551153344335708,0.19014588600513413
24,high_to_low,0.8,0.0,12,180,282,102,102,0,72,1.0,post,2,72,465.83618016686887,0.9356435815666624,0.5090586714497471,stationary_minimum,1,0.3472103594161731,7.359619945908214,0.21720441231170012
24,high_to_low,0.8,0.0,12,180,285,105,105,0,72,1.0,post,2,72,485.7832232360912,0.9364718738301038,0.5031885783269843,stationary_minimum,1,0.2839641016505207,7.196020399589813,0.1986486085667169
24,high_to_low,0.8,0.0,12,180,288,108,108,0,72,1.0,post,2,72,494.99731648085833,0.9368401723029229,0.4922091328173324,stationary_minimum,1,0.5946633828296353,11.39616070997667,0.22843167064089803
24,stable_high,0.8,0.8,1,180,120,-60,0,72,0,0.0,pre,2,72,0.5797303090958866,0.5519160677866827,0.057769396417443386,stationary_minimum,1,0.3385943184717988,0.2454822773913854,1.1744370984468653
24,stable_high,0.8,0.8,1,180,123,-57,0,72,0,0.0,pre,2,72,0.4959723048960287,0.5315110130071398,0.07402305252959253,stationary_minimum,1,0.08202089605357613,0.005087123678815979,4.015374961611052
24,stable_high,0.8,0.8,1,180,126,-54,0,72,0,0.0,pre,2,72,0.4790358647727802,0.5268657397513087,0.0744572246688781,stationary_minimum,1,0.03738088198502002,0.1401696612587617,0.5164137059147665
24,stable_high,0.8,0.8,1,180,129,-51,0,48,0,0.0,pre,2,48,0.4180413421633605,0.5102074781215732,0.07236203086074448,stationary_minimum,2,0.0007707603324104517,0.06385830987487896,0.10986287697720623
24,stable_high,0.8,0.8,1,180,132,-48,0,72,0,0.0,pre,2,72,0.40747221411992957,0.5047596335428062,0.06877717393628759,stationary_minimum,1,0.3107755275764465,0.22135703646291316,1.1848864697535801
24,stable_high,0.8,0.8,1,180,135,-45,0,48,0,0.0,pre,2,48,0.6000503280596573,0.5585895161439877,0.0788830743152326,stationary_minimum,2,0.014048925142962382,0.050280443689305516,0.5285937192502238
24,stable_high,0.8,0.8,1,180,138,-42,0,72,0,0.0,pre,2,72,0.6133672353597575,0.5591043695699491,0.0759313165866846,stationary_minimum,1,0.000590752843207882,0.01802665143286599,0.1810278442301399
24,stable_high,0.8,0.8,1,180,141,-39,0,72,0,0.0,pre,2,72,0.6132053963454318,0.5590709704569784,0.07265563924413902,stationary_minimum,1,0.5174567805622518,0.05945250341536732,2.9502034586074126
24,stable_high,0.8,0.8,1,180,144,-36,0,48,0,0.0,pre,2,48,0.8313455375499996,0.5987251192762334,0.0904103628537286,stationary_minimum,2,0.1280961901101271,0.1897515055573962,0.8216284923481225
24,stable_high,0.8,0.8,1,180,147,-33,0,48,0,0.0,pre,2,48,0.7996149738393868,0.5941126338221302,0.09190690731742208,stationary_minimum,2,0.1577088017495372,0.26808026816665914,0.7670003133730688
24,stable_high,0.8,0.8,1,180,150,-30,0,72,0,0.0,pre,2,72,0.7731829357454995,0.5875587444241234,0.09443023309990514,stationary_minimum,1,0.0020170778608202575,0.08253029642119113,0.1563344279557607
24,stable_high,0.8,0.8,1,180,153,-27,0,48,0,0.0,pre,2,48,0.7643733131722593,0.5887098131598826,0.0910066818337541,stationary_minimum,2,0.06632194475491095,0.002841975669049814,4.830793224650997
24,stable_high,0.8,0.8,1,180,156,-24,0,48,0,0.0,pre,2,48,0.8135996925796747,0.5961736239115607,0.09009997832871253,stationary_minimum,2,0.04109514168416757,0.0858090004618411,0.6920362107353284
24,stable_high,0.8,0.8,1,180,159,-21,0,72,0,0.0,pre,2,72,0.8609129581436613,0.6001864697972819,0.0883903965061939,stationary_minimum,1,0.1475183098486369,0.19534257173347583,0.8690094785483863
24,stable_high,0.8,0.8,1,180,162,-18,0,48,0,0.0,pre,2,48,0.7830781481417444,0.5916157637304089,0.09031026708747218,stationary_minimum,2,0.42637993877056635,0.9340790573601396,0.6756263264252766
24,stable_high,0.8,0.8,1,180,165,-15,0,48,0,0.0,pre,2,48,0.5617665688356819,0.5500637229533465,0.10073264820631349,stationary_minimum,2,0.10154609931423862,0.44168605051553556,0.47948473017662185
24,stable_high,0.8,0.8,1,180,168,-12,0,48,0,0.0,pre,2,48,0.6965681015605949,0.5773709164381654,0.10290244445275527,stationary_minimum,2,0.2266413940593973,0.06719246123749972,1.836577847821288
24,stable_high,0.8,0.8,1,180,171,-9,0,48,0,0.0,pre,2,48,0.5947474699065723,0.5574495375870525,0.11000281414028594,stationary_minimum,2,0.27850798570858437,0.15592533689038637,1.3364738962439426
24,stable_high,0.8,0.8,1,180,174,-6,0,48,0,0.0,pre,2,48,0.5927303254858837,0.5570125755393319,0.11642250805486401,stationary_minimum,2,0.17667134570172038,6.942858978451728e-06,159.5195392231049
24,stable_high,0.8,0.8,1,180,177,-3,0,24,0,0.0,pre,2,24,1.2921616191313947,0.6573474664099626,0.1179143579843375,stationary_minimum,2,0.006238421630378372,0.03194750169179485,0.4418948202488486
24,stable_high,0.8,0.8,1,180,180,0,0,24,0,0.0,post,2,24,1.475370650299242,0.6713017770530385,0.10793072375574812,stationary_minimum,2,0.039281549392273005,6.529678920377115e-05,24.527223665501598
24,stable_high,0.8,0.8,1,180,183,3,3,21,3,0.125,post,2,24,1.4860560605117588,0.6720460993763014,0.10908208284474417,stationary_minimum,2,0.18681286025704213,0.41006222566418343,0.6749607251229326
24,stable_high,0.8,0.8,1,180,186,6,6,18,6,0.25,post,2,24,1.157616158488422,0.6453691233472462,0.11483335338980674,stationary_minimum,2,0.07603550171884715,0.16602190103676814,0.6767457183721602
24,stable_high,0.8,0.8,1,180,189,9,9,15,9,0.375,post,2,24,1.6740637965571405,0.6841113122434793,0.11698236991246765,stationary_minimum,2,0.03761408714398677,0.38672234294383373,0.311871458340762
24,stable_high,0.8,0.8,1,180,192,12,12,60,12,0.16666666666666666,post,2,72,3.550307831725088,0.7347660844252304,0.11024647279034651,stationary_minimum,1,0.23333549739226722,0.020295035770344267,3.39074785762285
24,stable_high,0.8,0.8,1,180,195,15,15,9,15,0.625,post,2,24,2.7357275580961518,0.7296400967961084,0.1178333261859646,stationary_minimum,2,0.38223254433718457,0.6295927150223428,0.7791731590772186
24,stable_high,0.8,0.8,1,180,198,18,18,30,18,0.375,post,2,48,0.5779899206101109,0.553762251274475,0.12783198790289615,stationary_minimum,2,0.00022282482681956913,0.0074930505226356355,0.17244573528017784
24,stable_high,0.8,0.8,1,180,201,21,21,3,21,0.875,post,2,24,0.49384013740758326,0.5395925026943329,0.12735941023904002,stationary_minimum,2,0.15849521319793022,0.20363309978054828,0.8822341994903821
24,stable_high,0.8,0.8,1,180,204,24,24,0,24,1.0,post,2,24,0.5311234092833489,0.54952754540748,0.13262328012099125,stationary_minimum,2,0.07025664051538916,0.3377394113476698,0.45609238214414594
24,stable_high,0.8,0.8,1,180,207,27,27,0,24,1.0,post,2,24,0.4168774296811795,0.5158501138908602,0.1297660313192219,stationary_minimum,2,0.2652358530347685,0.026652639383409036,3.15461237707442
24,stable_high,0.8,0.8,1,180,210,30,30,0,24,1.0,post,2,24,0.47436721660976067,0.5340317612741343,0.13847047835125578,stationary_minimum,2,0.3416835275191607,0.29507426318716273,1.0760844492829609
24,stable_high,0.8,0.8,1,180,213,33,33,15,33,0.6875,post,2,48,1.071351374781796,0.6276124830364955,0.1369361769970199,stationary_minimum,1,0.13970624226186693,0.3791353304177495,0.607030869999111
24,stable_high,0.8,0.8,1,180,216,36,36,12,36,0.75,post,2,48,1.1541887690162045,0.6357128856720101,0.13899091819778606,stationary_minimum,3,0.15892561739440664,0.00043621864142233266,19.087315107127555
24,stable_high,0.8,0.8,1,180,219,39,39,0,24,1.0,post,2,24,2.5348983011531607,0.7229972080808174,0.14051363349655369,stationary_minimum,4,0.001689942573063584,0.07868392998947443,0.14655240565789068
24,stable_high,0.8,0.8,1,180,222,42,42,0,24,1.0,post,2,24,2.8253847211150003,0.7324049106923802,0.1392574847938613,stationary_minimum,2,0.03855641580771777,0.4507930038268793,0.2924554668159774
24,stable_high,0.8,0.8,1,180,225,45,45,0,24,1.0,post,2,24,1.6022399178283795,0.6797184826500775,0.137498568911679,stationary_minimum,2,1.185126421794542,1.2315666843026785,0.9809646879863478
24,stable_high,0.8,0.8,1,180,228,48,48,0,24,1.0,post,2,24,59.80806734768247,0.9053319010702677,0.14573067209414808,stationary_minimum,2,0.34529848827781445,0.3736509732489583,0.9613118140315271
24,stable_high,0.8,0.8,1,180,231,51,51,0,24,1.0,post,2,24,57.33540467066257,0.9038081982624759,0.1572348540562755,stationary_minimum,2,0.14782430258553175,0.9268369225683506,0.39936615414685334
24,stable_high,0.8,0.8,1,180,234,54,54,0,48,1.0,post,2,48,14.585294120368264,0.8278539369995784,0.15994178282503826,stationary_minimum,2,0.07767837420154282,0.003957870074246859,4.430158830942913
24,stable_high,0.8,0.8,1,180,237,57,57,15,57,0.7916666666666666,post,2,72,6.9057120405196954,0.7808418600893895,0.16027901795240027,stationary_minimum,1,0.1052479060624441,0.44067642211795893,0.4887050476731537
24,stable_high,0.8,0.8,1,180,240,60,60,12,60,0.8333333333333334,post,2,72,5.572022874084538,0.7669644099432631,0.15831710704097166,stationary_minimum,1,0.41026098934888217,0.007907266736886015,7.2030580850892285
24,stable_high,0.8,0.8,1,180,243,63,63,9,63,0.875,post,2,72,5.7645828220825415,0.7692206720635757,0.17143921701736003,stationary_minimum,1,0.0009821148442687858,0.19489877148042098,0.07098663453589477
24,stable_high,0.8,0.8,1,180,246,66,66,0,48,1.0,post,2,48,4.911042956772269,0.7625724845127194,0.17030003975000205,stationary_minimum,2,0.01937095543821175,0.1222906713174237,0.3979961367378002
24,stable_high,0.8,0.8,1,180,249,69,69,0,48,1.0,post,2,48,4.660443345173385,0.758874435020217,0.17079009198319442,stationary_minimum,2,0.06289655345145255,0.04690574816268371,1.1579782180874871
24,stable_high,0.8,0.8,1,180,252,72,72,0,24,1.0,post,2,24,4.419085273336724,0.7681544505710289,0.16714917341306432,stationary_minimum,2,0.051947958490479604,0.41034930850046625,0.35580118441759123
24,stable_high,0.8,0.8,1,180,255,75,75,0,24,1.0,post,2,24,57.55367461994758,0.9039460318156077,0.1415324625266957,stationary_minimum,2,0.08288591731970818,0.061493993425834115,1.1609780948029083
24,stable_high,0.8,0.8,1,180,258,78,78,0,24,1.0,post,2,24,129.82193502189693,0.9304350578442431,0.1316110584241223,stationary_minimum,2,0.0012652095365981366,0.20553166938255418,0.07845883469967421
24,stable_high,0.8,0.8,1,180,261,81,81,0,24,1.0,post,2,24,70.75824744007801,0.9112300309732074,0.11536400327619288,stationary_minimum,2,0.007912468242038811,0.07248834272939912,0.3303862043526402
24,stable_high,0.8,0.8,1,180,264,84,84,0,24,1.0,post,2,24,113.02913741449186,0.9263220663477112,0.11281325245468123,stationary_minimum,2,0.020201265733010693,0.6007015021626247,0.1833833625483994
24,stable_high,0.8,0.8,1,180,267,87,87,0,24,1.0,post,2,24,95.13570881410749,0.9209880797648035,0.1128858546006984,stationary_minimum,2,0.6633523490911403,0.019421565958777292,5.844266527037987
24,stable_high,0.8,0.8,1,180,270,90,90,0,24,1.0,post,2,24,75.07839485607924,0.9132461897497951,0.13447396212236512,stationary_minimum,2,0.3258878610641462,0.7588098057826985,0.6553414303162077
24,stable_high,0.8,0.8,1,180,273,93,93,0,24,1.0,post,2,24,147.81366806448145,0.9341543752356489,0.14078803260918094,stationary_minimum,2,0.3896177703361707,0.5598291271796921,0.8342411978930523
24,stable_high,0.8,0.8,1,180,276,96,96,0,24,1.0,post,2,24,165.0211811221808,0.9372122294847833,0.1427234981206079,stationary_minimum,2,0.10660238347032697,0.027800930136892145,1.95818533736303
24,stable_high,0.8,0.8,1,180,279,99,99,0,24,1.0,post,2,24,199.85695833089696,0.9423267721874241,0.14593525696864731,stationary_minimum,4,0.10684714558968683,0.0777014220833763,1.1726461407790059
24,stable_high,0.8,0.8,1,180,282,102,102,0,24,1.0,post,2,24,235.79977289082893,0.9465455420469987,0.14236484557123122,stationary_minimum,4,0.038401958039305385,0.1654544831996257,0.48176740624774717
24,stable_high,0.8,0.8,1,180,285,105,105,0,24,1.0,post,2,24,198.31963140999667,0.9421254098580208,0.13903078281267858,stationary_minimum,4,0.3579100045254126,0.3685201498464257,0.9854992533423602
24,stable_high,0.8,0.8,1,180,288,108,108,0,24,1.0,post,2,24,149.4211650492647,0.9344586429892962,0.13758723234931491,stationary_minimum,4,0.10270389498138802,0.050045707980046206,1.4325508226917387
24,stable_high,0.8,0.8,1,180,291,111,111,0,24,1.0,post,2,24,161.15066162641838,0.9365605909307982,0.1289442931470016,stationary_minimum,4,0.09487569724071962,0.43948267693011284,0.4646293174361787
24,stable_high,0.8,0.8,1,180,294,114,114,0,24,1.0,post,2,24,205.49851495493826,0.9430493779366124,0.13074006902531737,stationary_minimum,4,0.28332461226550487,0.015740441987476185,4.2426156536745365
24,stable_high,0.8,0.8,1,180,297,117,117,0,24,1.0,post,2,24,146.1889044708108,0.9338425646860649,0.1299113082291951,stationary_minimum,2,0.2684774123990214,0.37055851756464464,0.8511879690739963
